Name	ScopeWizard	
File	C:\Users\ysmandza\Documents\lcls\lcsl-motion-test-incremental-encoder\data\Scope Project6.csv	
Starttime of export	133907160119130000	Friday, May 2, 2025	20:20:11.913
Endtime of export	133907161699530000	Friday, May 2, 2025	20:22:49.953


Name	fPosition	Name	fPosDiff	Name	nRawEncoderDINT	Name	bPositionHolding
32070	-10000	32070	-119	32070	-10119	32070	0
32080	-10000	32080	-119	32080	-10119	32080	0
32090	-10000	32090	-120	32090	-10120	32090	0
32100	-10000	32100	-118	32100	-10118	32100	0
32110	-10000	32110	-121	32110	-10121	32110	0
32120	-10000	32120	-118	32120	-10118	32120	0
32130	-10000	32130	-120	32130	-10120	32130	0
32140	-10000	32140	-120	32140	-10120	32140	0
32150	-10000	32150	-120	32150	-10120	32150	0
32160	-10000	32160	-118	32160	-10118	32160	0
32170	-10000	32170	-120	32170	-10120	32170	0
32180	-10000	32180	-119	32180	-10119	32180	0
32190	-10000	32190	-120	32190	-10120	32190	0
32200	-10000	32200	-120	32200	-10120	32200	0
32210	-10000	32210	-120	32210	-10120	32210	0
32220	-10000	32220	-120	32220	-10120	32220	0
32230	-10000	32230	-119	32230	-10119	32230	0
32240	-10000	32240	-120	32240	-10120	32240	0
32250	-10000	32250	-121	32250	-10121	32250	0
32260	-10000	32260	-121	32260	-10121	32260	0
32270	-10000	32270	-119	32270	-10119	32270	0
32280	-10000	32280	-120	32280	-10120	32280	0
32290	-10000	32290	-120	32290	-10120	32290	0
32300	-10000	32300	-120	32300	-10120	32300	0
32310	-10000	32310	-118	32310	-10118	32310	0
32320	-10000	32320	-120	32320	-10120	32320	0
32330	-10000	32330	-119	32330	-10119	32330	0
32340	-10000	32340	-119	32340	-10119	32340	0
32350	-10000	32350	-119	32350	-10119	32350	0
32360	-10000	32360	-121	32360	-10121	32360	0
32370	-10000	32370	-120	32370	-10120	32370	0
32380	-10000	32380	-120	32380	-10120	32380	0
32390	-10000	32390	-122	32390	-10122	32390	0
32400	-10000	32400	-121	32400	-10121	32400	0
32410	-10000	32410	-119	32410	-10119	32410	0
32420	-10000	32420	-120	32420	-10120	32420	0
32430	-10000	32430	-121	32430	-10121	32430	0
32440	-10000	32440	-122	32440	-10122	32440	0
32450	-10000	32450	-120	32450	-10120	32450	0
32460	-10000	32460	-119	32460	-10119	32460	0
32470	-10000	32470	-120	32470	-10120	32470	0
32480	-10000	32480	-120	32480	-10120	32480	0
32490	-10000	32490	-120	32490	-10120	32490	0
32500	-10000	32500	-121	32500	-10121	32500	0
32510	-10000	32510	-123	32510	-10123	32510	0
32520	-10000	32520	-120	32520	-10120	32520	0
32530	-10000	32530	-119	32530	-10119	32530	0
32540	-10000	32540	-121	32540	-10121	32540	0
32550	-10000	32550	-120	32550	-10120	32550	0
32560	-10000	32560	-122	32560	-10122	32560	0
32570	-10000	32570	-120	32570	-10120	32570	0
32580	-10000	32580	-121	32580	-10121	32580	0
32590	-10000	32590	-122	32590	-10122	32590	0
32600	-10000	32600	-120	32600	-10120	32600	0
32610	-10000	32610	-119	32610	-10119	32610	0
32620	-10000	32620	-119	32620	-10119	32620	0
32630	-10000	32630	-120	32630	-10120	32630	0
32640	-10000	32640	-120	32640	-10120	32640	0
32650	-10000	32650	-121	32650	-10121	32650	0
32660	-10000	32660	-120	32660	-10120	32660	0
32670	-10000	32670	-120	32670	-10120	32670	0
32680	-10000	32680	-119	32680	-10119	32680	0
32690	-10000	32690	-121	32690	-10121	32690	0
32700	-10000	32700	-120	32700	-10120	32700	0
32710	-10000	32710	-117	32710	-10117	32710	0
32720	-10000	32720	-118	32720	-10118	32720	0
32730	-10000	32730	-120	32730	-10120	32730	0
32740	-10000	32740	-120	32740	-10120	32740	0
32750	-10000	32750	-120	32750	-10120	32750	0
32760	-10000	32760	-120	32760	-10120	32760	0
32770	-10000	32770	-121	32770	-10121	32770	0
32780	-10000	32780	-119	32780	-10119	32780	0
32790	-10000	32790	-120	32790	-10120	32790	0
32800	-10000	32800	-120	32800	-10120	32800	0
32810	-10000	32810	-121	32810	-10121	32810	0
32820	-10000	32820	-118	32820	-10118	32820	0
32830	-10000	32830	-119	32830	-10119	32830	0
32840	-10000	32840	-118	32840	-10118	32840	0
32850	-10000	32850	-119	32850	-10119	32850	0
32860	-10000	32860	-118	32860	-10118	32860	0
32870	-10000	32870	-120	32870	-10120	32870	0
32880	-10000	32880	-118	32880	-10118	32880	0
32890	-10000	32890	-121	32890	-10121	32890	0
32900	-10000	32900	-120	32900	-10120	32900	0
32910	-10000	32910	-121	32910	-10121	32910	0
32920	-10000	32920	-120	32920	-10120	32920	0
32930	-10000	32930	-120	32930	-10120	32930	0
32940	-10000	32940	-121	32940	-10121	32940	0
32950	-10000	32950	-119	32950	-10119	32950	0
32960	-10000	32960	-119	32960	-10119	32960	0
32970	-10000	32970	-121	32970	-10121	32970	0
32980	-10000	32980	-117	32980	-10117	32980	0
32990	-10000	32990	-121	32990	-10121	32990	0
33000	-10000	33000	-119	33000	-10119	33000	0
33010	-10000	33010	-120	33010	-10120	33010	0
33020	-10000	33020	-120	33020	-10120	33020	0
33030	-10000	33030	-120	33030	-10120	33030	0
33040	-10000	33040	-120	33040	-10120	33040	0
33050	-10000	33050	-119	33050	-10119	33050	0
33060	-10000	33060	-121	33060	-10121	33060	0
33070	-10000	33070	-121	33070	-10121	33070	0
33080	-10000	33080	-122	33080	-10122	33080	0
33090	-10000	33090	-121	33090	-10121	33090	0
33100	-10000	33100	-121	33100	-10121	33100	0
33110	-10000	33110	-120	33110	-10120	33110	0
33120	-10000	33120	-120	33120	-10120	33120	0
33130	-10000	33130	-120	33130	-10120	33130	0
33140	-10000	33140	-121	33140	-10121	33140	0
33150	-10000	33150	-120	33150	-10120	33150	0
33160	-10000	33160	-121	33160	-10121	33160	0
33170	-10000	33170	-121	33170	-10121	33170	0
33180	-10000	33180	-122	33180	-10122	33180	0
33190	-10000	33190	-121	33190	-10121	33190	0
33200	-10000	33200	-120	33200	-10120	33200	0
33210	-10000	33210	-120	33210	-10120	33210	0
33220	-10000	33220	-120	33220	-10120	33220	0
33230	-10000	33230	-122	33230	-10122	33230	0
33240	-10000	33240	-121	33240	-10121	33240	0
33250	-10000	33250	-120	33250	-10120	33250	0
33260	-10000	33260	-121	33260	-10121	33260	0
33270	-10000	33270	-121	33270	-10121	33270	0
33280	-10000	33280	-122	33280	-10122	33280	0
33290	-10000	33290	-120	33290	-10120	33290	0
33300	-10000	33300	-119	33300	-10119	33300	0
33310	-10000	33310	-120	33310	-10120	33310	0
33320	-10000	33320	-121	33320	-10121	33320	0
33330	-10000	33330	-120	33330	-10120	33330	0
33340	-10000	33340	-123	33340	-10123	33340	0
33350	-10000	33350	-123	33350	-10123	33350	0
33360	-10000	33360	-121	33360	-10121	33360	0
33370	-10000	33370	-123	33370	-10123	33370	0
33380	-10000	33380	-121	33380	-10121	33380	0
33390	-10000	33390	-121	33390	-10121	33390	0
33400	-10000	33400	-122	33400	-10122	33400	0
33410	-10000	33410	-122	33410	-10122	33410	0
33420	-10000	33420	-122	33420	-10122	33420	0
33430	-10000	33430	-120	33430	-10120	33430	0
33440	-10000	33440	-122	33440	-10122	33440	0
33450	-10000	33450	-120	33450	-10120	33450	0
33460	-10000	33460	-121	33460	-10121	33460	0
33470	-10000	33470	-121	33470	-10121	33470	0
33480	-10000	33480	-122	33480	-10122	33480	0
33490	-10000	33490	-124	33490	-10124	33490	0
33500	-10000	33500	-122	33500	-10122	33500	0
33510	-10000	33510	-122	33510	-10122	33510	0
33520	-10000	33520	-120	33520	-10120	33520	0
33530	-10000	33530	-120	33530	-10120	33530	0
33540	-10000	33540	-121	33540	-10121	33540	0
33550	-10000	33550	-121	33550	-10121	33550	0
33560	-10000	33560	-122	33560	-10122	33560	0
33570	-10000	33570	-121	33570	-10121	33570	0
33580	-10000	33580	-122	33580	-10122	33580	0
33590	-10000	33590	-122	33590	-10122	33590	0
33600	-10000	33600	-120	33600	-10120	33600	0
33610	-10000	33610	-123	33610	-10123	33610	0
33620	-10000	33620	-120	33620	-10120	33620	0
33630	-10000	33630	-122	33630	-10122	33630	0
33640	-10000	33640	-122	33640	-10122	33640	0
33650	-10000	33650	-123	33650	-10123	33650	0
33660	-10000	33660	-121	33660	-10121	33660	0
33670	-10000	33670	-124	33670	-10124	33670	0
33680	-10000	33680	-123	33680	-10123	33680	0
33690	-10000	33690	-123	33690	-10123	33690	0
33700	-10000	33700	-121	33700	-10121	33700	0
33710	-10000	33710	-122	33710	-10122	33710	0
33720	-10000	33720	-122	33720	-10122	33720	0
33730	-10000	33730	-121	33730	-10121	33730	0
33740	-10000	33740	-122	33740	-10122	33740	0
33750	-10000	33750	-122	33750	-10122	33750	0
33760	-10000	33760	-121	33760	-10121	33760	0
33770	-10000	33770	-119	33770	-10119	33770	0
33780	-10000	33780	-122	33780	-10122	33780	0
33790	-10000	33790	-121	33790	-10121	33790	0
33800	-10000	33800	-120	33800	-10120	33800	0
33810	-10000	33810	-120	33810	-10120	33810	0
33820	-10000	33820	-119	33820	-10119	33820	0
33830	-10000	33830	-121	33830	-10121	33830	0
33840	-10000	33840	-120	33840	-10120	33840	0
33850	-10000	33850	-121	33850	-10121	33850	0
33860	-10000	33860	-119	33860	-10119	33860	0
33870	-10000	33870	-121	33870	-10121	33870	0
33880	-10000	33880	-120	33880	-10120	33880	0
33890	-10000	33890	-120	33890	-10120	33890	0
33900	-10000	33900	-122	33900	-10122	33900	0
33910	-10000	33910	-121	33910	-10121	33910	0
33920	-10000	33920	-119	33920	-10119	33920	0
33930	-10000	33930	-122	33930	-10122	33930	0
33940	-10000	33940	-120	33940	-10120	33940	0
33950	-10000	33950	-122	33950	-10122	33950	0
33960	-10000	33960	-122	33960	-10122	33960	0
33970	-10000	33970	-120	33970	-10120	33970	0
33980	-10000	33980	-121	33980	-10121	33980	0
33990	-10000	33990	-120	33990	-10120	33990	0
34000	-10000	34000	-121	34000	-10121	34000	0
34010	-10000	34010	-120	34010	-10120	34010	0
34020	-10000	34020	-121	34020	-10121	34020	0
34030	-10000	34030	-121	34030	-10121	34030	0
34040	-10000	34040	-121	34040	-10121	34040	0
34050	-10000	34050	-121	34050	-10121	34050	0
34060	-10000	34060	-120	34060	-10120	34060	0
34070	-10000	34070	-121	34070	-10121	34070	0
34080	-10000	34080	-120	34080	-10120	34080	0
34090	-10000	34090	-120	34090	-10120	34090	0
34100	-10000	34100	-121	34100	-10121	34100	0
34110	-10000	34110	-121	34110	-10121	34110	0
34120	-10000	34120	-120	34120	-10120	34120	0
34130	-10000	34130	-118	34130	-10118	34130	0
34140	-10000	34140	-120	34140	-10120	34140	0
34150	-10000	34150	-120	34150	-10120	34150	0
34160	-10000	34160	-121	34160	-10121	34160	0
34170	-10000	34170	-120	34170	-10120	34170	0
34180	-10000	34180	-122	34180	-10122	34180	0
34190	-10000	34190	-121	34190	-10121	34190	0
34200	-10000	34200	-121	34200	-10121	34200	0
34210	-10000	34210	-120	34210	-10120	34210	0
34220	-10000	34220	-122	34220	-10122	34220	0
34230	-10000	34230	-121	34230	-10121	34230	0
34240	-10000	34240	-119	34240	-10119	34240	0
34250	-10000	34250	-122	34250	-10122	34250	0
34260	-10000	34260	-120	34260	-10120	34260	0
34270	-10000	34270	-120	34270	-10120	34270	0
34280	-10000	34280	-122	34280	-10122	34280	0
34290	-10000	34290	-123	34290	-10123	34290	0
34300	-10000	34300	-122	34300	-10122	34300	0
34310	-10000	34310	-120	34310	-10120	34310	0
34320	-10000	34320	-121	34320	-10121	34320	0
34330	-10000	34330	-121	34330	-10121	34330	0
34340	-10000	34340	-121	34340	-10121	34340	0
34350	-10000	34350	-120	34350	-10120	34350	0
34360	-10000	34360	-121	34360	-10121	34360	0
34370	-10000	34370	-120	34370	-10120	34370	0
34380	-10000	34380	-121	34380	-10121	34380	0
34390	-10000	34390	-122	34390	-10122	34390	0
34400	-10000	34400	-122	34400	-10122	34400	0
34410	-10000	34410	-120	34410	-10120	34410	0
34420	-10000	34420	-121	34420	-10121	34420	0
34430	-10000	34430	-121	34430	-10121	34430	0
34440	-10000	34440	-120	34440	-10120	34440	0
34450	-10000	34450	-120	34450	-10120	34450	0
34460	-10000	34460	-121	34460	-10121	34460	0
34470	-10000	34470	-120	34470	-10120	34470	0
34480	-10000	34480	-122	34480	-10122	34480	0
34490	-10000	34490	-120	34490	-10120	34490	0
34500	-10000	34500	-122	34500	-10122	34500	0
34510	-10000	34510	-120	34510	-10120	34510	0
34520	-10000	34520	-121	34520	-10121	34520	0
34530	-10000	34530	-118	34530	-10118	34530	0
34540	-10000	34540	-122	34540	-10122	34540	0
34550	-10000	34550	-122	34550	-10122	34550	0
34560	-10000	34560	-122	34560	-10122	34560	0
34570	-10000	34570	-120	34570	-10120	34570	0
34580	-10000	34580	-122	34580	-10122	34580	0
34590	-10000	34590	-121	34590	-10121	34590	0
34600	-10000	34600	-121	34600	-10121	34600	0
34610	-10000	34610	-119	34610	-10119	34610	0
34620	-10000	34620	-121	34620	-10121	34620	0
34630	-10000	34630	-120	34630	-10120	34630	0
34640	-10000	34640	-120	34640	-10120	34640	0
34650	-10000	34650	-121	34650	-10121	34650	0
34660	-10000	34660	-119	34660	-10119	34660	0
34670	-10000	34670	-121	34670	-10121	34670	0
34680	-10000	34680	-119	34680	-10119	34680	0
34690	-10000	34690	-122	34690	-10122	34690	0
34700	-10000	34700	-121	34700	-10121	34700	0
34710	-10000	34710	-121	34710	-10121	34710	0
34720	-10000	34720	-120	34720	-10120	34720	0
34730	-10000	34730	-121	34730	-10121	34730	0
34740	-10000	34740	-121	34740	-10121	34740	0
34750	-10000	34750	-123	34750	-10123	34750	0
34760	-10000	34760	-121	34760	-10121	34760	0
34770	-10000	34770	-121	34770	-10121	34770	0
34780	-10000	34780	-121	34780	-10121	34780	0
34790	-10000	34790	-123	34790	-10123	34790	0
34800	-10000	34800	-120	34800	-10120	34800	0
34810	-10000	34810	-121	34810	-10121	34810	0
34820	-10000	34820	-121	34820	-10121	34820	0
34830	-10000	34830	-122	34830	-10122	34830	0
34840	-10000	34840	-121	34840	-10121	34840	0
34850	-10000	34850	-123	34850	-10123	34850	0
34860	-10000	34860	-122	34860	-10122	34860	0
34870	-10000	34870	-122	34870	-10122	34870	0
34880	-10000	34880	-122	34880	-10122	34880	0
34890	-10000	34890	-121	34890	-10121	34890	0
34900	-10000	34900	-121	34900	-10121	34900	0
34910	-10000	34910	-121	34910	-10121	34910	0
34920	-10000	34920	-122	34920	-10122	34920	0
34930	-10000	34930	-123	34930	-10123	34930	0
34940	-10000	34940	-122	34940	-10122	34940	0
34950	-10000	34950	-122	34950	-10122	34950	0
34960	-10000	34960	-120	34960	-10120	34960	0
34970	-10000	34970	-121	34970	-10121	34970	0
34980	-10000	34980	-122	34980	-10122	34980	0
34990	-10000	34990	-122	34990	-10122	34990	0
35000	-10000	35000	-120	35000	-10120	35000	0
35010	-10000	35010	-122	35010	-10122	35010	0
35020	-10000	35020	-121	35020	-10121	35020	0
35030	-10000	35030	-121	35030	-10121	35030	0
35040	-10000	35040	-121	35040	-10121	35040	0
35050	-10000	35050	-122	35050	-10122	35050	0
35060	-10000	35060	-122	35060	-10122	35060	0
35070	-10000	35070	-120	35070	-10120	35070	0
35080	-10000	35080	-121	35080	-10121	35080	0
35090	-10000	35090	-122	35090	-10122	35090	0
35100	-10000	35100	-121	35100	-10121	35100	0
35110	-10000	35110	-122	35110	-10122	35110	0
35120	-10000	35120	-122	35120	-10122	35120	0
35130	-10000	35130	-123	35130	-10123	35130	0
35140	-10000	35140	-121	35140	-10121	35140	0
35150	-10000	35150	-122	35150	-10122	35150	0
35160	-10000	35160	-122	35160	-10122	35160	0
35170	-10000	35170	-123	35170	-10123	35170	0
35180	-10000	35180	-121	35180	-10121	35180	0
35190	-10000	35190	-122	35190	-10122	35190	0
35200	-10000	35200	-120	35200	-10120	35200	0
35210	-10000	35210	-122	35210	-10122	35210	0
35220	-10000	35220	-123	35220	-10123	35220	0
35230	-10000	35230	-121	35230	-10121	35230	0
35240	-10000	35240	-120	35240	-10120	35240	0
35250	-10000	35250	-122	35250	-10122	35250	0
35260	-10000	35260	-122	35260	-10122	35260	0
35270	-10000	35270	-123	35270	-10123	35270	0
35280	-10000	35280	-121	35280	-10121	35280	0
35290	-10000	35290	-121	35290	-10121	35290	0
35300	-10000	35300	-120	35300	-10120	35300	0
35310	-10000	35310	-121	35310	-10121	35310	0
35320	-10000	35320	-122	35320	-10122	35320	0
35330	-10000	35330	-121	35330	-10121	35330	0
35340	-10000	35340	-121	35340	-10121	35340	0
35350	-10000	35350	-122	35350	-10122	35350	0
35360	-10000	35360	-122	35360	-10122	35360	0
35370	-10000	35370	-122	35370	-10122	35370	0
35380	-10000	35380	-122	35380	-10122	35380	0
35390	-10000	35390	-122	35390	-10122	35390	0
35400	-10000	35400	-121	35400	-10121	35400	0
35410	-10000	35410	-122	35410	-10122	35410	0
35420	-10000	35420	-122	35420	-10122	35420	0
35430	-10000	35430	-123	35430	-10123	35430	0
35440	-10000	35440	-123	35440	-10123	35440	0
35450	-10000	35450	-121	35450	-10121	35450	0
35460	-10000	35460	-120	35460	-10120	35460	0
35470	-10000	35470	-121	35470	-10121	35470	0
35480	-10000	35480	-121	35480	-10121	35480	0
35490	-10000	35490	-123	35490	-10123	35490	0
35500	-10000	35500	-122	35500	-10122	35500	0
35510	-10000	35510	-124	35510	-10124	35510	0
35520	-10000	35520	-124	35520	-10124	35520	0
35530	-10000	35530	-122	35530	-10122	35530	0
35540	-10000	35540	-124	35540	-10124	35540	0
35550	-10000	35550	-122	35550	-10122	35550	0
35560	-10000	35560	-122	35560	-10122	35560	0
35570	-10000	35570	-121	35570	-10121	35570	0
35580	-10000	35580	-122	35580	-10122	35580	0
35590	-10000	35590	-123	35590	-10123	35590	0
35600	-10000	35600	-123	35600	-10123	35600	0
35610	-10000	35610	-124	35610	-10124	35610	0
35620	-10000	35620	-121	35620	-10121	35620	0
35630	-10000	35630	-121	35630	-10121	35630	0
35640	-10000	35640	-121	35640	-10121	35640	0
35650	-10000	35650	-121	35650	-10121	35650	0
35660	-10000	35660	-123	35660	-10123	35660	0
35670	-10000	35670	-122	35670	-10122	35670	0
35680	-10000	35680	-122	35680	-10122	35680	0
35690	-10000	35690	-123	35690	-10123	35690	0
35700	-10000	35700	-120	35700	-10120	35700	0
35710	-10000	35710	-123	35710	-10123	35710	0
35720	-10000	35720	-123	35720	-10123	35720	0
35730	-10000	35730	-121	35730	-10121	35730	0
35740	-10000	35740	-123	35740	-10123	35740	0
35750	-10000	35750	-123	35750	-10123	35750	0
35760	-10000	35760	-122	35760	-10122	35760	0
35770	-10000	35770	-121	35770	-10121	35770	0
35780	-10000	35780	-121	35780	-10121	35780	0
35790	-10000	35790	-123	35790	-10123	35790	0
35800	-10000	35800	-121	35800	-10121	35800	0
35810	-10000	35810	-121	35810	-10121	35810	0
35820	-10000	35820	-122	35820	-10122	35820	0
35830	-10000	35830	-120	35830	-10120	35830	0
35840	-10000	35840	-123	35840	-10123	35840	0
35850	-10000	35850	-121	35850	-10121	35850	0
35860	-10000	35860	-121	35860	-10121	35860	0
35870	-10000	35870	-121	35870	-10121	35870	0
35880	-10000	35880	-123	35880	-10123	35880	0
35890	-10000	35890	-121	35890	-10121	35890	0
35900	-10000	35900	-120	35900	-10120	35900	0
35910	-10000	35910	-122	35910	-10122	35910	0
35920	-10000	35920	-120	35920	-10120	35920	0
35930	-10000	35930	-120	35930	-10120	35930	0
35940	-10000	35940	-119	35940	-10119	35940	0
35950	-10000	35950	-120	35950	-10120	35950	0
35960	-10000	35960	-121	35960	-10121	35960	0
35970	-10000	35970	-121	35970	-10121	35970	0
35980	-10000	35980	-121	35980	-10121	35980	0
35990	-10000	35990	-121	35990	-10121	35990	0
36000	-10000	36000	-120	36000	-10120	36000	0
36010	-10000	36010	-122	36010	-10122	36010	0
36020	-10000	36020	-118	36020	-10118	36020	0
36030	-10000	36030	-122	36030	-10122	36030	0
36040	-10000	36040	-121	36040	-10121	36040	0
36050	-10000	36050	-121	36050	-10121	36050	0
36060	-10000	36060	-121	36060	-10121	36060	0
36070	-10000	36070	-122	36070	-10122	36070	0
36080	-10000	36080	-122	36080	-10122	36080	0
36090	-10000	36090	-122	36090	-10122	36090	0
36100	-10000	36100	-120	36100	-10120	36100	0
36110	-10000	36110	-121	36110	-10121	36110	0
36120	-10000	36120	-123	36120	-10123	36120	0
36130	-10000	36130	-123	36130	-10123	36130	0
36140	-10000	36140	-122	36140	-10122	36140	0
36150	-10000	36150	-120	36150	-10120	36150	0
36160	-10000	36160	-121	36160	-10121	36160	0
36170	-10000	36170	-121	36170	-10121	36170	0
36180	-10000	36180	-120	36180	-10120	36180	0
36190	-10000	36190	-122	36190	-10122	36190	0
36200	-10000	36200	-121	36200	-10121	36200	0
36210	-10000	36210	-121	36210	-10121	36210	0
36220	-10000	36220	-120	36220	-10120	36220	0
36230	-10000	36230	-121	36230	-10121	36230	0
36240	-10000	36240	-121	36240	-10121	36240	0
36250	-10000	36250	-121	36250	-10121	36250	0
36260	-10000	36260	-120	36260	-10120	36260	0
36270	-10000	36270	-122	36270	-10122	36270	0
36280	-10000	36280	-120	36280	-10120	36280	0
36290	-10000	36290	-120	36290	-10120	36290	0
36300	-10000	36300	-120	36300	-10120	36300	0
36310	-10000	36310	-123	36310	-10123	36310	0
36320	-10000	36320	-120	36320	-10120	36320	0
36330	-10000	36330	-122	36330	-10122	36330	0
36340	-10000	36340	-122	36340	-10122	36340	0
36350	-10000	36350	-120	36350	-10120	36350	0
36360	-10000	36360	-121	36360	-10121	36360	0
36370	-10000	36370	-122	36370	-10122	36370	0
36380	-10000	36380	-120	36380	-10120	36380	0
36390	-10000	36390	-120	36390	-10120	36390	0
36400	-10000	36400	-121	36400	-10121	36400	0
36410	-10000	36410	-121	36410	-10121	36410	0
36420	-10000	36420	-119	36420	-10119	36420	0
36430	-10000	36430	-120	36430	-10120	36430	0
36440	-10000	36440	-118	36440	-10118	36440	0
36450	-10000	36450	-121	36450	-10121	36450	0
36460	-10000	36460	-121	36460	-10121	36460	0
36470	-10000	36470	-121	36470	-10121	36470	0
36480	-10000	36480	-121	36480	-10121	36480	0
36490	-10000	36490	-123	36490	-10123	36490	0
36500	-10000	36500	-122	36500	-10122	36500	0
36510	-10000	36510	-121	36510	-10121	36510	0
36520	-10000	36520	-122	36520	-10122	36520	0
36530	-10000	36530	-121	36530	-10121	36530	0
36540	-10000	36540	-121	36540	-10121	36540	0
36550	-10000	36550	-119	36550	-10119	36550	0
36560	-10000	36560	-122	36560	-10122	36560	0
36570	-10000	36570	-121	36570	-10121	36570	0
36580	-10000	36580	-119	36580	-10119	36580	0
36590	-10000	36590	-121	36590	-10121	36590	0
36600	-10000	36600	-120	36600	-10120	36600	0
36610	-10000	36610	-121	36610	-10121	36610	0
36620	-10000	36620	-121	36620	-10121	36620	0
36630	-10000	36630	-122	36630	-10122	36630	0
36640	-10000	36640	-120	36640	-10120	36640	0
36650	-10000	36650	-119	36650	-10119	36650	0
36660	-10000	36660	-121	36660	-10121	36660	0
36670	-10000	36670	-121	36670	-10121	36670	0
36680	-10000	36680	-123	36680	-10123	36680	0
36690	-10000	36690	-121	36690	-10121	36690	0
36700	-10000	36700	-121	36700	-10121	36700	0
36710	-10000	36710	-122	36710	-10122	36710	0
36720	-10000	36720	-119	36720	-10119	36720	0
36730	-10000	36730	-121	36730	-10121	36730	0
36740	-10000	36740	-122	36740	-10122	36740	0
36750	-10000	36750	-119	36750	-10119	36750	0
36760	-10000	36760	-123	36760	-10123	36760	0
36770	-10000	36770	-122	36770	-10122	36770	0
36780	-10000	36780	-123	36780	-10123	36780	0
36790	-10000	36790	-122	36790	-10122	36790	0
36800	-10000	36800	-122	36800	-10122	36800	0
36810	-10000	36810	-120	36810	-10120	36810	0
36820	-10000	36820	-122	36820	-10122	36820	0
36830	-10000	36830	-121	36830	-10121	36830	0
36840	-10000	36840	-121	36840	-10121	36840	0
36850	-10000	36850	-122	36850	-10122	36850	0
36860	-10000	36860	-121	36860	-10121	36860	0
36870	-10000	36870	-123	36870	-10123	36870	0
36880	-10000	36880	-122	36880	-10122	36880	0
36890	-10000	36890	-123	36890	-10123	36890	0
36900	-10000	36900	-123	36900	-10123	36900	0
36910	-10000	36910	-121	36910	-10121	36910	0
36920	-10000	36920	-120	36920	-10120	36920	0
36930	-10000	36930	-123	36930	-10123	36930	0
36940	-10000	36940	-122	36940	-10122	36940	0
36950	-10000	36950	-121	36950	-10121	36950	0
36960	-10000	36960	-119	36960	-10119	36960	0
36970	-10000	36970	-122	36970	-10122	36970	0
36980	-10000	36980	-122	36980	-10122	36980	0
36990	-10000	36990	-122	36990	-10122	36990	0
37000	-10000	37000	-122	37000	-10122	37000	0
37010	-10000	37010	-122	37010	-10122	37010	0
37020	-10000	37020	-120	37020	-10120	37020	0
37030	-10000	37030	-123	37030	-10123	37030	0
37040	-10000	37040	-122	37040	-10122	37040	0
37050	-10000	37050	-121	37050	-10121	37050	0
37060	-10000	37060	-122	37060	-10122	37060	0
37070	-10000	37070	-122	37070	-10122	37070	0
37080	-10000	37080	-122	37080	-10122	37080	0
37090	-10000	37090	-121	37090	-10121	37090	0
37100	-10000	37100	-119	37100	-10119	37100	0
37110	-10000	37110	-120	37110	-10120	37110	0
37120	-10000	37120	-123	37120	-10123	37120	0
37130	-10000	37130	-121	37130	-10121	37130	0
37140	-10000	37140	-122	37140	-10122	37140	0
37150	-10000	37150	-121	37150	-10121	37150	0
37160	-10000	37160	-121	37160	-10121	37160	0
37170	-10000	37170	-121	37170	-10121	37170	0
37180	-10000	37180	-119	37180	-10119	37180	0
37190	-10000	37190	-121	37190	-10121	37190	0
37200	-10000	37200	-120	37200	-10120	37200	0
37210	-10000	37210	-121	37210	-10121	37210	0
37220	-10000	37220	-120	37220	-10120	37220	0
37230	-10000	37230	-122	37230	-10122	37230	0
37240	-10000	37240	-121	37240	-10121	37240	0
37250	-10000	37250	-122	37250	-10122	37250	0
37260	-10000	37260	-123	37260	-10123	37260	0
37270	-10000	37270	-122	37270	-10122	37270	0
37280	-10000	37280	-121	37280	-10121	37280	0
37290	-10000	37290	-120	37290	-10120	37290	0
37300	-10000	37300	-120	37300	-10120	37300	0
37310	-10000	37310	-119	37310	-10119	37310	0
37320	-10000	37320	-120	37320	-10120	37320	0
37330	-10000	37330	-121	37330	-10121	37330	0
37340	-10000	37340	-122	37340	-10122	37340	0
37350	-10000	37350	-120	37350	-10120	37350	0
37360	-10000	37360	-121	37360	-10121	37360	0
37370	-10000	37370	-121	37370	-10121	37370	0
37380	-10000	37380	-121	37380	-10121	37380	0
37390	-10000	37390	-120	37390	-10120	37390	0
37400	-10000	37400	-122	37400	-10122	37400	0
37410	-10000	37410	-123	37410	-10123	37410	0
37420	-10000	37420	-122	37420	-10122	37420	0
37430	-10000	37430	-122	37430	-10122	37430	0
37440	-10000	37440	-120	37440	-10120	37440	0
37450	-10000	37450	-123	37450	-10123	37450	0
37460	-10000	37460	-121	37460	-10121	37460	0
37470	-10000	37470	-123	37470	-10123	37470	0
37480	-10000	37480	-122	37480	-10122	37480	0
37490	-10000	37490	-122	37490	-10122	37490	0
37500	-10000	37500	-122	37500	-10122	37500	0
37510	-10000	37510	-123	37510	-10123	37510	0
37520	-10000	37520	-122	37520	-10122	37520	0
37530	-10000	37530	-122	37530	-10122	37530	0
37540	-10000	37540	-123	37540	-10123	37540	0
37550	-10000	37550	-122	37550	-10122	37550	0
37560	-10000	37560	-121	37560	-10121	37560	0
37570	-10000	37570	-123	37570	-10123	37570	0
37580	-10000	37580	-121	37580	-10121	37580	0
