Name	ScopeWizard	
File	C:\Users\ysmandza\Documents\lcls\lcsl-motion-test-incremental-encoder\data\Scope Project.csv	
Starttime of export	133907157072130000	Friday, May 2, 2025	20:15:07.213
Endtime of export	133907158823530000	Friday, May 2, 2025	20:18:02.353


Name	fPosition	Name	fPosDiff	Name	nRawEncoderDINT	Name	bPositionHolding
SymbolComment	 Used internally and by the IOC to pick a destination for the move	SymbolComment	 Other status information for users of the IOC 
 Position lag difference	SymbolComment	 Raw encoder IO for INT (EL5072 LVDT)	SymbolComment	
Data-Type	REAL64	Data-Type	REAL64	Data-Type	INT32	Data-Type	BIT
SampleTime[ms]	10	SampleTime[ms]	10	SampleTime[ms]	10	SampleTime[ms]	10
VariableSize	8	VariableSize	8	VariableSize	4	VariableSize	1
SymbolBased	True	SymbolBased	True	SymbolBased	True	SymbolBased	True
IndexGroup	16448	IndexGroup	16448	IndexGroup	61472	IndexGroup	16448
IndexOffset	159149392	IndexOffset	159150832	IndexOffset	159148748	IndexOffset	159162050
SymbolName	SmartActMCS2.M1.fPosition	SymbolName	SmartActMCS2.M1.fPosDiff	SymbolName	SmartActMCS2.M1.nRawEncoderDINT	SymbolName	SmartActMCS2.fbPiezoDriveDS402Pp.bPositionHolding
NetID	172.21.148.154.1.1	NetID	172.21.148.154.1.1	NetID	172.21.148.154.1.1	NetID	172.21.148.154.1.1
Port	851	Port	851	Port	851	Port	851
Offset	0	Offset	0	Offset	0	Offset	0
ScaleFactor	1	ScaleFactor	1	ScaleFactor	1	ScaleFactor	1
BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff
Unit	(None)	Unit	(None)	Unit	(None)	Unit	(None)
Unit ScaleFactor	1	Unit ScaleFactor	1	Unit ScaleFactor	1	Unit ScaleFactor	1
Unit Offset	0	Unit Offset	0	Unit Offset	0	Unit Offset	0

100210	0	100210	-410	100210	410	100210	0
100220	0	100220	-384	100220	384	100220	0
100230	0	100230	-356	100230	356	100230	0
100240	0	100240	-328	100240	328	100240	0
100250	0	100250	-302	100250	302	100250	0
100260	0	100260	-278	100260	278	100260	0
100270	0	100270	-254	100270	254	100270	0
100280	0	100280	-233	100280	233	100280	0
100290	0	100290	-212	100290	212	100290	0
100300	0	100300	-189	100300	189	100300	0
100310	0	100310	-171	100310	171	100310	0
100320	0	100320	-152	100320	152	100320	0
100330	0	100330	-134	100330	134	100330	0
100340	0	100340	-120	100340	120	100340	0
100350	0	100350	-103	100350	103	100350	0
100360	0	100360	-88	100360	88	100360	0
100370	0	100370	-75	100370	75	100370	0
100380	0	100380	-64	100380	64	100380	0
100390	0	100390	-52	100390	52	100390	0
100400	0	100400	-41	100400	41	100400	0
100410	0	100410	-34	100410	34	100410	0
100420	0	100420	-23	100420	23	100420	0
100430	0	100430	-18	100430	18	100430	0
100440	0	100440	-10	100440	10	100440	0
100450	0	100450	-5	100450	5	100450	0
100460	0	100460	0	100460	0	100460	0
100470	0	100470	0	100470	0	100470	0
100480	0	100480	-2	100480	-2	100480	0
100490	0	100490	-1	100490	-1	100490	0
100500	0	100500	-2	100500	-2	100500	0
100510	0	100510	-1	100510	-1	100510	0
100520	0	100520	-1	100520	-1	100520	0
100530	0	100530	0	100530	0	100530	0
100540	0	100540	0	100540	0	100540	0
100550	0	100550	-2	100550	-2	100550	0
100560	0	100560	-1	100560	-1	100560	0
100570	0	100570	0	100570	0	100570	0
100580	0	100580	0	100580	0	100580	0
100590	0	100590	0	100590	0	100590	0
100600	0	100600	-2	100600	2	100600	0
100610	0	100610	0	100610	0	100610	0
100620	0	100620	-1	100620	-1	100620	0
100630	0	100630	0	100630	0	100630	0
100640	0	100640	0	100640	0	100640	0
100650	0	100650	0	100650	0	100650	0
100660	0	100660	-2	100660	-2	100660	0
100670	0	100670	-1	100670	-1	100670	0
100680	0	100680	0	100680	0	100680	0
100690	0	100690	-1	100690	-1	100690	0
100700	0	100700	0	100700	0	100700	0
100710	0	100710	0	100710	0	100710	0
100720	0	100720	-1	100720	-1	100720	0
100730	0	100730	0	100730	0	100730	0
100740	0	100740	0	100740	0	100740	0
100750	0	100750	0	100750	0	100750	0
100760	0	100760	-1	100760	-1	100760	0
100770	0	100770	0	100770	0	100770	0
100780	0	100780	0	100780	0	100780	0
100790	0	100790	-1	100790	-1	100790	0
100800	0	100800	0	100800	0	100800	0
100810	0	100810	0	100810	0	100810	0
100820	0	100820	0	100820	0	100820	0
100830	0	100830	0	100830	0	100830	0
100840	0	100840	0	100840	0	100840	0
100850	0	100850	0	100850	0	100850	0
100860	0	100860	0	100860	0	100860	0
100870	0	100870	0	100870	0	100870	0
100880	0	100880	-2	100880	-2	100880	0
100890	0	100890	0	100890	0	100890	0
100900	0	100900	0	100900	0	100900	0
100910	0	100910	-1	100910	-1	100910	0
100920	0	100920	0	100920	0	100920	0
100930	0	100930	0	100930	0	100930	0
100940	0	100940	0	100940	0	100940	0
100950	0	100950	-1	100950	1	100950	0
100960	0	100960	0	100960	0	100960	0
100970	0	100970	0	100970	0	100970	0
100980	0	100980	0	100980	0	100980	0
100990	0	100990	-1	100990	-1	100990	0
101000	0	101000	-1	101000	-1	101000	0
101010	0	101010	0	101010	0	101010	0
101020	0	101020	0	101020	0	101020	0
101030	0	101030	0	101030	0	101030	0
101040	0	101040	0	101040	0	101040	0
101050	0	101050	-1	101050	-1	101050	0
101060	0	101060	-1	101060	1	101060	0
101070	0	101070	0	101070	0	101070	0
101080	0	101080	-1	101080	1	101080	0
101090	0	101090	-1	101090	-1	101090	0
101100	0	101100	-1	101100	1	101100	0
101110	0	101110	0	101110	0	101110	0
101120	0	101120	0	101120	0	101120	0
101130	0	101130	-1	101130	-1	101130	0
101140	0	101140	0	101140	0	101140	0
101150	0	101150	-1	101150	1	101150	0
101160	0	101160	0	101160	0	101160	0
101170	0	101170	0	101170	0	101170	0
101180	0	101180	0	101180	0	101180	0
101190	0	101190	0	101190	0	101190	0
101200	0	101200	-1	101200	1	101200	0
101210	0	101210	0	101210	0	101210	0
101220	0	101220	0	101220	0	101220	0
101230	0	101230	-1	101230	1	101230	0
101240	0	101240	0	101240	0	101240	0
101250	0	101250	0	101250	0	101250	0
101260	0	101260	0	101260	0	101260	0
101270	0	101270	0	101270	0	101270	0
101280	0	101280	0	101280	0	101280	0
101290	0	101290	0	101290	0	101290	0
101300	0	101300	-1	101300	-1	101300	0
101310	0	101310	0	101310	0	101310	0
101320	0	101320	0	101320	0	101320	0
101330	0	101330	0	101330	0	101330	0
101340	0	101340	-1	101340	1	101340	0
101350	0	101350	0	101350	0	101350	0
101360	0	101360	0	101360	0	101360	0
101370	0	101370	-1	101370	1	101370	0
101380	0	101380	0	101380	0	101380	0
101390	0	101390	0	101390	0	101390	0
101400	0	101400	0	101400	0	101400	0
101410	0	101410	-1	101410	-1	101410	0
101420	0	101420	0	101420	0	101420	0
101430	0	101430	0	101430	0	101430	0
101440	0	101440	0	101440	0	101440	0
101450	0	101450	0	101450	0	101450	0
101460	0	101460	0	101460	0	101460	0
101470	0	101470	-1	101470	-1	101470	0
101480	0	101480	0	101480	0	101480	0
101490	0	101490	0	101490	0	101490	0
101500	0	101500	0	101500	0	101500	0
101510	0	101510	0	101510	0	101510	0
101520	0	101520	-1	101520	1	101520	0
101530	0	101530	0	101530	0	101530	0
101540	0	101540	-1	101540	-1	101540	0
101550	0	101550	0	101550	0	101550	0
101560	0	101560	0	101560	0	101560	0
101570	0	101570	0	101570	0	101570	0
101580	0	101580	0	101580	0	101580	0
101590	0	101590	0	101590	0	101590	0
101600	0	101600	0	101600	0	101600	0
101610	0	101610	0	101610	0	101610	0
101620	0	101620	0	101620	0	101620	0
101630	0	101630	0	101630	0	101630	0
101640	0	101640	0	101640	0	101640	0
101650	0	101650	0	101650	0	101650	0
101660	0	101660	-2	101660	-2	101660	0
101670	0	101670	-2	101670	-2	101670	0
101680	0	101680	-2	101680	-2	101680	0
101690	0	101690	0	101690	0	101690	0
101700	0	101700	-2	101700	2	101700	0
101710	0	101710	0	101710	0	101710	0
101720	0	101720	-1	101720	-1	101720	0
101730	0	101730	-1	101730	-1	101730	0
101740	0	101740	0	101740	0	101740	0
101750	0	101750	-1	101750	1	101750	0
101760	0	101760	0	101760	0	101760	0
101770	0	101770	0	101770	0	101770	0
101780	0	101780	-1	101780	1	101780	0
101790	0	101790	0	101790	0	101790	0
101800	0	101800	0	101800	0	101800	0
101810	0	101810	0	101810	0	101810	0
101820	0	101820	0	101820	0	101820	0
101830	0	101830	0	101830	0	101830	0
101840	0	101840	0	101840	0	101840	0
101850	0	101850	0	101850	0	101850	0
101860	0	101860	0	101860	0	101860	0
101870	0	101870	0	101870	0	101870	0
101880	0	101880	0	101880	0	101880	0
101890	0	101890	0	101890	0	101890	0
101900	0	101900	0	101900	0	101900	0
101910	0	101910	0	101910	0	101910	0
101920	0	101920	0	101920	0	101920	0
101930	0	101930	0	101930	0	101930	0
101940	0	101940	-1	101940	1	101940	0
101950	0	101950	0	101950	0	101950	0
101960	0	101960	0	101960	0	101960	0
101970	0	101970	0	101970	0	101970	0
101980	0	101980	0	101980	0	101980	0
101990	0	101990	0	101990	0	101990	0
102000	0	102000	-1	102000	-1	102000	0
102010	0	102010	0	102010	0	102010	0
102020	0	102020	0	102020	0	102020	0
102030	0	102030	-1	102030	1	102030	0
102040	0	102040	0	102040	0	102040	0
102050	0	102050	-1	102050	1	102050	0
102060	0	102060	0	102060	0	102060	0
102070	0	102070	0	102070	0	102070	0
102080	0	102080	0	102080	0	102080	0
102090	0	102090	0	102090	0	102090	0
102100	0	102100	-1	102100	1	102100	0
102110	0	102110	0	102110	0	102110	0
102120	0	102120	-1	102120	1	102120	0
102130	0	102130	-1	102130	1	102130	0
102140	0	102140	-1	102140	1	102140	0
102150	0	102150	0	102150	0	102150	0
102160	0	102160	0	102160	0	102160	0
102170	0	102170	0	102170	0	102170	0
102180	0	102180	-1	102180	-1	102180	0
102190	0	102190	0	102190	0	102190	0
102200	0	102200	-73	102200	-73	102200	0
102210	0	102210	-388	102210	-388	102210	1
102220	0	102220	-748	102220	-748	102220	1
102230	0	102230	-1127	102230	-1127	102230	1
102240	0	102240	-1347	102240	-1347	102240	1
102250	0	102250	-1361	102250	-1361	102250	1
102260	0	102260	-1369	102260	-1369	102260	1
102270	0	102270	-1376	102270	-1376	102270	1
102280	0	102280	-1380	102280	-1380	102280	1
102290	0	102290	-1384	102290	-1384	102290	1
102300	0	102300	-1386	102300	-1386	102300	1
102310	0	102310	-1391	102310	-1391	102310	1
102320	0	102320	-1391	102320	-1391	102320	1
102330	0	102330	-1393	102330	-1393	102330	1
102340	0	102340	-1397	102340	-1397	102340	1
102350	0	102350	-1398	102350	-1398	102350	1
102360	0	102360	-1400	102360	-1400	102360	1
102370	0	102370	-1398	102370	-1398	102370	1
102380	0	102380	-1400	102380	-1400	102380	1
102390	0	102390	-1403	102390	-1403	102390	1
102400	0	102400	-1402	102400	-1402	102400	1
102410	0	102410	-1404	102410	-1404	102410	1
102420	0	102420	-1407	102420	-1407	102420	1
102430	0	102430	-1407	102430	-1407	102430	1
102440	0	102440	-1406	102440	-1406	102440	1
102450	0	102450	-1254	102450	-1254	102450	1
102460	0	102460	-1009	102460	-1009	102460	1
102470	0	102470	-732	102470	-732	102470	1
102480	0	102480	-499	102480	-499	102480	1
102490	0	102490	-721	102490	-721	102490	1
102500	0	102500	-727	102500	-727	102500	1
102510	0	102510	-732	102510	-732	102510	1
102520	0	102520	-734	102520	-734	102520	1
102530	0	102530	-733	102530	-733	102530	1
102540	0	102540	-736	102540	-736	102540	1
102550	0	102550	-737	102550	-737	102550	1
102560	0	102560	-738	102560	-738	102560	1
102570	0	102570	-739	102570	-739	102570	1
102580	0	102580	-742	102580	-742	102580	1
102590	0	102590	-741	102590	-741	102590	1
102600	0	102600	-742	102600	-742	102600	1
102610	0	102610	-746	102610	-746	102610	1
102620	0	102620	-744	102620	-744	102620	1
102630	0	102630	-745	102630	-745	102630	1
102640	0	102640	-744	102640	-744	102640	1
102650	0	102650	-744	102650	-744	102650	1
102660	0	102660	-747	102660	-747	102660	1
102670	0	102670	-748	102670	-748	102670	1
102680	0	102680	-748	102680	-748	102680	1
102690	0	102690	-641	102690	-641	102690	1
102700	0	102700	-407	102700	-407	102700	1
102710	0	102710	-140	102710	-140	102710	1
102720	0	102720	-153	102720	153	102720	1
102730	0	102730	-41	102730	41	102730	1
102740	0	102740	-35	102740	35	102740	1
102750	0	102750	-29	102750	29	102750	1
102760	0	102760	-28	102760	28	102760	1
102770	0	102770	-24	102770	24	102770	1
102780	0	102780	-24	102780	24	102780	1
102790	0	102790	-24	102790	24	102790	1
102800	0	102800	-22	102800	22	102800	1
102810	0	102810	-23	102810	23	102810	1
102820	0	102820	-21	102820	21	102820	1
102830	0	102830	-21	102830	21	102830	1
102840	0	102840	-22	102840	22	102840	1
102850	0	102850	-18	102850	18	102850	1
102860	0	102860	-16	102860	16	102860	1
102870	0	102870	-18	102870	18	102870	1
102880	0	102880	-17	102880	17	102880	1
102890	0	102890	-16	102890	16	102890	1
102900	0	102900	-14	102900	14	102900	1
102910	0	102910	-15	102910	15	102910	1
102920	0	102920	-16	102920	16	102920	1
102930	0	102930	-14	102930	14	102930	1
102940	0	102940	-14	102940	14	102940	1
102950	0	102950	-14	102950	14	102950	1
102960	0	102960	-14	102960	14	102960	1
102970	0	102970	-13	102970	13	102970	1
102980	0	102980	-14	102980	14	102980	1
102990	0	102990	-12	102990	12	102990	1
103000	0	103000	-12	103000	12	103000	1
103010	0	103010	-11	103010	11	103010	1
103020	0	103020	-11	103020	11	103020	1
103030	0	103030	-13	103030	13	103030	1
103040	0	103040	-12	103040	12	103040	1
103050	0	103050	-11	103050	11	103050	1
103060	0	103060	-12	103060	12	103060	1
103070	0	103070	-10	103070	10	103070	1
103080	0	103080	-10	103080	10	103080	1
103090	0	103090	-11	103090	11	103090	1
103100	0	103100	-11	103100	11	103100	1
103110	0	103110	-9	103110	9	103110	1
103120	0	103120	-9	103120	9	103120	1
103130	0	103130	-10	103130	10	103130	1
103140	0	103140	-7	103140	7	103140	1
103150	0	103150	-9	103150	9	103150	1
103160	0	103160	-6	103160	6	103160	1
103170	0	103170	-10	103170	10	103170	1
103180	0	103180	-7	103180	7	103180	1
103190	0	103190	-7	103190	7	103190	1
103200	0	103200	-9	103200	9	103200	1
103210	0	103210	-10	103210	10	103210	1
103220	0	103220	-9	103220	9	103220	1
103230	0	103230	-8	103230	8	103230	1
103240	0	103240	-7	103240	7	103240	1
103250	0	103250	-7	103250	7	103250	1
103260	0	103260	-7	103260	7	103260	1
103270	0	103270	-5	103270	5	103270	1
103280	0	103280	-6	103280	6	103280	1
103290	0	103290	-8	103290	8	103290	1
103300	0	103300	-8	103300	8	103300	1
103310	0	103310	-5	103310	5	103310	1
103320	0	103320	-6	103320	6	103320	1
103330	0	103330	-5	103330	5	103330	1
103340	0	103340	-6	103340	6	103340	1
103350	0	103350	-5	103350	5	103350	1
103360	0	103360	-6	103360	6	103360	1
103370	0	103370	-4	103370	4	103370	1
103380	0	103380	-5	103380	5	103380	1
103390	0	103390	-5	103390	5	103390	1
103400	0	103400	-5	103400	5	103400	1
103410	0	103410	-4	103410	4	103410	1
103420	0	103420	-5	103420	5	103420	1
103430	0	103430	-4	103430	4	103430	1
103440	0	103440	-4	103440	4	103440	1
103450	0	103450	-4	103450	4	103450	1
103460	0	103460	-4	103460	4	103460	1
103470	0	103470	-4	103470	4	103470	1
103480	0	103480	-2	103480	2	103480	1
103490	0	103490	-2	103490	2	103490	1
103500	0	103500	-2	103500	2	103500	1
103510	0	103510	-2	103510	2	103510	1
103520	0	103520	-3	103520	3	103520	1
103530	0	103530	-2	103530	2	103530	1
103540	0	103540	-3	103540	3	103540	1
103550	0	103550	-1	103550	1	103550	1
103560	0	103560	0	103560	0	103560	1
103570	0	103570	-1	103570	1	103570	1
103580	0	103580	-2	103580	2	103580	1
103590	0	103590	-2	103590	2	103590	1
103600	0	103600	-2	103600	2	103600	1
103610	0	103610	-2	103610	2	103610	1
103620	0	103620	-2	103620	2	103620	1
103630	0	103630	-2	103630	2	103630	1
103640	0	103640	-2	103640	2	103640	1
103650	0	103650	-3	103650	3	103650	1
103660	0	103660	-3	103660	3	103660	1
103670	0	103670	0	103670	0	103670	1
103680	0	103680	-1	103680	1	103680	1
103690	0	103690	-2	103690	2	103690	1
103700	0	103700	-3	103700	3	103700	1
103710	0	103710	0	103710	0	103710	1
103720	0	103720	-1	103720	1	103720	1
103730	0	103730	-2	103730	2	103730	1
103740	0	103740	-1	103740	1	103740	1
103750	0	103750	0	103750	0	103750	1
103760	0	103760	-1	103760	1	103760	1
103770	0	103770	0	103770	0	103770	1
103780	0	103780	-2	103780	2	103780	1
103790	0	103790	0	103790	0	103790	1
103800	0	103800	-1	103800	1	103800	1
103810	0	103810	-1	103810	1	103810	1
103820	0	103820	-1	103820	1	103820	1
103830	0	103830	0	103830	0	103830	1
103840	0	103840	0	103840	0	103840	1
103850	0	103850	0	103850	0	103850	1
103860	0	103860	0	103860	0	103860	1
103870	0	103870	0	103870	0	103870	1
103880	0	103880	0	103880	0	103880	1
103890	0	103890	0	103890	0	103890	1
103900	0	103900	0	103900	0	103900	1
103910	0	103910	-1	103910	1	103910	1
103920	0	103920	0	103920	0	103920	1
103930	0	103930	0	103930	0	103930	1
103940	0	103940	-1	103940	1	103940	1
103950	0	103950	0	103950	0	103950	1
103960	0	103960	0	103960	0	103960	1
103970	0	103970	-1	103970	-1	103970	1
103980	0	103980	0	103980	0	103980	1
103990	0	103990	0	103990	0	103990	1
104000	0	104000	0	104000	0	104000	1
104010	0	104010	-1	104010	-1	104010	1
104020	0	104020	-2	104020	-2	104020	1
104030	0	104030	-1	104030	-1	104030	1
104040	0	104040	-1	104040	-1	104040	1
104050	0	104050	0	104050	0	104050	1
104060	0	104060	-2	104060	-2	104060	1
104070	0	104070	-1	104070	-1	104070	1
104080	0	104080	0	104080	0	104080	1
104090	0	104090	0	104090	0	104090	1
104100	0	104100	0	104100	0	104100	1
104110	0	104110	-1	104110	-1	104110	1
104120	0	104120	-1	104120	-1	104120	1
104130	0	104130	-2	104130	-2	104130	1
104140	0	104140	-1	104140	-1	104140	1
104150	0	104150	-1	104150	-1	104150	1
104160	0	104160	-2	104160	-2	104160	1
104170	0	104170	-2	104170	-2	104170	1
104180	0	104180	0	104180	0	104180	1
104190	0	104190	-1	104190	-1	104190	1
104200	0	104200	-1	104200	-1	104200	1
104210	0	104210	-1	104210	-1	104210	1
104220	0	104220	-1	104220	-1	104220	1
104230	0	104230	-1	104230	-1	104230	1
104240	0	104240	-2	104240	-2	104240	1
104250	0	104250	-2	104250	-2	104250	1
104260	0	104260	-2	104260	-2	104260	1
104270	0	104270	-1	104270	-1	104270	1
104280	0	104280	-2	104280	-2	104280	1
104290	0	104290	-4	104290	-4	104290	1
104300	0	104300	-2	104300	-2	104300	1
104310	0	104310	-1	104310	-1	104310	1
104320	0	104320	-2	104320	-2	104320	1
104330	0	104330	-2	104330	-2	104330	1
104340	0	104340	-3	104340	-3	104340	1
104350	0	104350	-4	104350	-4	104350	1
104360	0	104360	-3	104360	-3	104360	1
104370	0	104370	-3	104370	-3	104370	1
104380	0	104380	-3	104380	-3	104380	1
104390	0	104390	-3	104390	-3	104390	1
104400	0	104400	-4	104400	-4	104400	1
104410	0	104410	-4	104410	-4	104410	1
104420	0	104420	-4	104420	-4	104420	1
104430	0	104430	-3	104430	-3	104430	1
104440	0	104440	-5	104440	-5	104440	1
104450	0	104450	-3	104450	-3	104450	1
104460	0	104460	-3	104460	-3	104460	1
104470	0	104470	-4	104470	-4	104470	1
104480	0	104480	-4	104480	-4	104480	1
104490	0	104490	-2	104490	-2	104490	1
104500	0	104500	-5	104500	-5	104500	1
104510	0	104510	-3	104510	-3	104510	1
104520	0	104520	-4	104520	-4	104520	1
104530	0	104530	-4	104530	-4	104530	1
104540	0	104540	-4	104540	-4	104540	1
104550	0	104550	-5	104550	-5	104550	1
104560	0	104560	-4	104560	-4	104560	1
104570	0	104570	-5	104570	-5	104570	1
104580	0	104580	-3	104580	-3	104580	1
104590	0	104590	-6	104590	-6	104590	1
104600	0	104600	-5	104600	-5	104600	1
104610	0	104610	-5	104610	-5	104610	1
104620	0	104620	-3	104620	-3	104620	1
104630	0	104630	-4	104630	-4	104630	1
104640	0	104640	-5	104640	-5	104640	1
104650	0	104650	-5	104650	-5	104650	1
104660	0	104660	-5	104660	-5	104660	1
104670	0	104670	-5	104670	-5	104670	1
104680	0	104680	-5	104680	-5	104680	1
104690	0	104690	-5	104690	-5	104690	1
104700	0	104700	-5	104700	-5	104700	1
104710	0	104710	-4	104710	-4	104710	1
104720	0	104720	-6	104720	-6	104720	1
104730	0	104730	-6	104730	-6	104730	1
104740	0	104740	-5	104740	-5	104740	1
104750	0	104750	-4	104750	-4	104750	1
104760	0	104760	-5	104760	-5	104760	1
104770	0	104770	-5	104770	-5	104770	1
104780	0	104780	-5	104780	-5	104780	1
104790	0	104790	-6	104790	-6	104790	1
104800	0	104800	-5	104800	-5	104800	1
104810	0	104810	-5	104810	-5	104810	1
104820	0	104820	-4	104820	-4	104820	1
104830	0	104830	-4	104830	-4	104830	1
104840	0	104840	-5	104840	-5	104840	1
104850	0	104850	-4	104850	-4	104850	1
104860	0	104860	-7	104860	-7	104860	1
104870	0	104870	-6	104870	-6	104870	1
104880	0	104880	-6	104880	-6	104880	1
104890	0	104890	-7	104890	-7	104890	1
104900	0	104900	-7	104900	-7	104900	1
104910	0	104910	-8	104910	-8	104910	1
104920	0	104920	-8	104920	-8	104920	1
104930	0	104930	-6	104930	-6	104930	1
104940	0	104940	-5	104940	-5	104940	1
104950	0	104950	-6	104950	-6	104950	1
104960	0	104960	-7	104960	-7	104960	1
104970	0	104970	-8	104970	-8	104970	1
104980	0	104980	-9	104980	-9	104980	1
104990	0	104990	-7	104990	-7	104990	1
105000	0	105000	-8	105000	-8	105000	1
105010	0	105010	-7	105010	-7	105010	1
105020	0	105020	-7	105020	-7	105020	1
105030	0	105030	-7	105030	-7	105030	1
105040	0	105040	-9	105040	-9	105040	1
105050	0	105050	-6	105050	-6	105050	1
105060	0	105060	-6	105060	-6	105060	1
105070	0	105070	-7	105070	-7	105070	1
105080	0	105080	-6	105080	-6	105080	1
105090	0	105090	-7	105090	-7	105090	1
105100	0	105100	-7	105100	-7	105100	1
105110	0	105110	-7	105110	-7	105110	1
105120	0	105120	-9	105120	-9	105120	1
105130	0	105130	-10	105130	-10	105130	1
105140	0	105140	-7	105140	-7	105140	1
105150	0	105150	-6	105150	-6	105150	1
105160	0	105160	-9	105160	-9	105160	1
105170	0	105170	-7	105170	-7	105170	1
105180	0	105180	-7	105180	-7	105180	1
105190	0	105190	-9	105190	-9	105190	1
105200	0	105200	-8	105200	-8	105200	1
105210	0	105210	-8	105210	-8	105210	1
105220	0	105220	-10	105220	-10	105220	1
105230	0	105230	-8	105230	-8	105230	1
105240	0	105240	-7	105240	-7	105240	1
105250	0	105250	-9	105250	-9	105250	1
105260	0	105260	-8	105260	-8	105260	1
105270	0	105270	-8	105270	-8	105270	1
105280	0	105280	-7	105280	-7	105280	1
105290	0	105290	-8	105290	-8	105290	1
105300	0	105300	-7	105300	-7	105300	1
105310	0	105310	-7	105310	-7	105310	1
105320	0	105320	-7	105320	-7	105320	1
105330	0	105330	-8	105330	-8	105330	1
105340	0	105340	-7	105340	-7	105340	1
105350	0	105350	-9	105350	-9	105350	1
105360	0	105360	-8	105360	-8	105360	1
105370	0	105370	-10	105370	-10	105370	1
105380	0	105380	-7	105380	-7	105380	1
105390	0	105390	-10	105390	-10	105390	1
105400	0	105400	-8	105400	-8	105400	1
105410	0	105410	-7	105410	-7	105410	1
105420	0	105420	-8	105420	-8	105420	1
105430	0	105430	-8	105430	-8	105430	1
105440	0	105440	-8	105440	-8	105440	1
105450	0	105450	-9	105450	-9	105450	1
105460	0	105460	-8	105460	-8	105460	1
105470	0	105470	-7	105470	-7	105470	1
105480	0	105480	-7	105480	-7	105480	1
105490	0	105490	-8	105490	-8	105490	1
105500	0	105500	-10	105500	-10	105500	1
105510	0	105510	-9	105510	-9	105510	1
105520	0	105520	-8	105520	-8	105520	1
105530	0	105530	-7	105530	-7	105530	1
105540	0	105540	-7	105540	-7	105540	1
105550	0	105550	-7	105550	-7	105550	1
105560	0	105560	-8	105560	-8	105560	1
105570	0	105570	-8	105570	-8	105570	1
105580	0	105580	-8	105580	-8	105580	1
105590	0	105590	-9	105590	-9	105590	1
105600	0	105600	-10	105600	-10	105600	1
105610	0	105610	-9	105610	-9	105610	1
105620	0	105620	-8	105620	-8	105620	1
105630	0	105630	-7	105630	-7	105630	1
105640	0	105640	-7	105640	-7	105640	1
105650	0	105650	-9	105650	-9	105650	1
105660	0	105660	-9	105660	-9	105660	1
105670	0	105670	-8	105670	-8	105670	1
105680	0	105680	-9	105680	-9	105680	1
105690	0	105690	-9	105690	-9	105690	1
105700	0	105700	-9	105700	-9	105700	1
105710	0	105710	-7	105710	-7	105710	1
105720	0	105720	-8	105720	-8	105720	1
105730	0	105730	-10	105730	-10	105730	1
105740	0	105740	-9	105740	-9	105740	1
105750	0	105750	-7	105750	-7	105750	1
105760	0	105760	-10	105760	-10	105760	1
105770	0	105770	-7	105770	-7	105770	1
105780	0	105780	-10	105780	-10	105780	1
105790	0	105790	-9	105790	-9	105790	1
105800	0	105800	-10	105800	-10	105800	1
105810	0	105810	-9	105810	-9	105810	1
105820	0	105820	-10	105820	-10	105820	1
105830	0	105830	-9	105830	-9	105830	1
105840	0	105840	-10	105840	-10	105840	1
105850	0	105850	-9	105850	-9	105850	1
105860	0	105860	-10	105860	-10	105860	1
105870	0	105870	-9	105870	-9	105870	1
105880	0	105880	-11	105880	-11	105880	1
105890	0	105890	-9	105890	-9	105890	1
105900	0	105900	-10	105900	-10	105900	1
105910	0	105910	-10	105910	-10	105910	1
105920	0	105920	-9	105920	-9	105920	1
105930	0	105930	-10	105930	-10	105930	1
105940	0	105940	-10	105940	-10	105940	1
105950	0	105950	-9	105950	-9	105950	1
105960	0	105960	-10	105960	-10	105960	1
105970	0	105970	-10	105970	-10	105970	1
105980	0	105980	-11	105980	-11	105980	1
105990	0	105990	-12	105990	-12	105990	1
106000	0	106000	-10	106000	-10	106000	1
106010	0	106010	-10	106010	-10	106010	1
106020	0	106020	-10	106020	-10	106020	1
106030	0	106030	-10	106030	-10	106030	1
106040	0	106040	-10	106040	-10	106040	1
106050	0	106050	-11	106050	-11	106050	1
106060	0	106060	-10	106060	-10	106060	1
106070	0	106070	-11	106070	-11	106070	1
106080	0	106080	-11	106080	-11	106080	1
106090	0	106090	-10	106090	-10	106090	1
106100	0	106100	-10	106100	-10	106100	1
106110	0	106110	-10	106110	-10	106110	1
106120	0	106120	-10	106120	-10	106120	1
106130	0	106130	-11	106130	-11	106130	1
106140	0	106140	-9	106140	-9	106140	1
106150	0	106150	-8	106150	-8	106150	1
106160	0	106160	-11	106160	-11	106160	1
106170	0	106170	-11	106170	-11	106170	1
106180	0	106180	-10	106180	-10	106180	1
106190	0	106190	-8	106190	-8	106190	1
106200	0	106200	-11	106200	-11	106200	1
106210	0	106210	-10	106210	-10	106210	1
106220	0	106220	-11	106220	-11	106220	1
106230	0	106230	-10	106230	-10	106230	1
106240	0	106240	-10	106240	-10	106240	1
106250	0	106250	-10	106250	-10	106250	1
106260	0	106260	-10	106260	-10	106260	1
106270	0	106270	-11	106270	-11	106270	1
106280	0	106280	-11	106280	-11	106280	1
106290	0	106290	-10	106290	-10	106290	1
106300	0	106300	-10	106300	-10	106300	1
